Transaction_ID,Date,Year,Month,Quarter,Category,Subcategory,Region,Country,Customer_Segment,Quantity,Unit_Price,Discount_Amount,Final_Unit_Price,Total_Amount,Shipping_Cost,Payment_Method,Order_Status,Customer_Satisfaction,Marketing_Channel
TXN_10149,2022-01-06,2022,1,Q1,Fashion,Footwear,Europe,Germany,New Customer,1,279.3,22.3,257.0,257.0,7.2,Credit Card,Delivered,5.0,Organic Search
TXN_10150,2022-09-27,2022,9,Q3,Electronics,Smartphones,Asia Pacific,Japan,New Customer,1,1198.26,1.89,1196.37,1196.37,0.0,Bank Transfer,Delivered,3.0,Email Campaign
TXN_10151,2022-04-18,2022,4,Q2,Electronics,Laptops,Latin America,Chile,Returning Customer,1,271.62,1.73,269.89,269.89,13.97,Bank Transfer,Delivered,4.0,Social Media
TXN_10152,2024-11-17,2024,11,Q4,Sports,Sportswear,North America,Canada,VIP Customer,1,623.21,150.7,472.51,472.51,5.87,COD,Delivered,4.0,Organic Search
TXN_10153,2023-09-10,2023,9,Q3,Sports,Outdoor Gear,North America,USA,New Customer,1,798.9,67.69,731.21,731.21,0.0,Digital Wallet,Delivered,2.0,Organic Search
TXN_10154,2022-08-10,2022,8,Q3,Fashion,Accessories,Latin America,Brazil,Returning Customer,2,451.65,14.55,437.1,874.2,0.0,PayPal,Delivered,4.0,Organic Search
TXN_10155,2022-05-15,2022,5,Q2,Fashion,Women Clothing,Asia Pacific,Australia,Returning Customer,1,202.83,12.12,190.71,190.71,10.9,COD,Delivered,4.0,Social Media
TXN_10156,2024-05-31,2024,5,Q2,Fashion,Men Clothing,North America,Mexico,New Customer,2,332.44,25.56,306.88,613.76,0.0,PayPal,Delivered,3.0,Email Campaign
TXN_10157,2024-05-30,2024,5,Q2,Fashion,Accessories,Europe,Netherlands,VIP Customer,1,182.69,30.7,151.99,151.99,13.32,Credit Card,Delivered,2.0,Organic Search
TXN_10158,2023-10-03,2023,10,Q4,Fashion,Accessories,Asia Pacific,Australia,Returning Customer,1,199.66,3.05,196.61,196.61,23.46,Credit Card,Delivered,5.0,Referral
TXN_10159,2022-07-06,2022,7,Q3,Fashion,Men Clothing,North America,Canada,New Customer,1,79.62,5.88,73.74,73.74,21.24,COD,Delivered,5.0,Organic Search
TXN_10160,2022-05-03,2022,5,Q2,Fashion,Footwear,North America,Canada,New Customer,1,189.73,12.62,177.11,177.11,20.01,Credit Card,Delivered,5.0,Organic Search
TXN_10161,2023-08-13,2023,8,Q3,Electronics,Audio,Asia Pacific,Australia,New Customer,2,252.02,12.79,239.23,478.46,8.09,Digital Wallet,Delivered,5.0,Social Media
TXN_10162,2023-04-05,2023,4,Q2,Home & Living,Furniture,Asia Pacific,Australia,New Customer,2,198.88,5.54,193.34,386.68,9.52,Digital Wallet,Delivered,4.0,Paid Ads
TXN_10163,2022-02-23,2022,2,Q1,Electronics,Audio,Asia Pacific,India,New Customer,1,401.81,28.24,373.57,373.57,11.18,Bank Transfer,Delivered,5.0,Organic Search
TXN_10164,2023-12-20,2023,12,Q4,Fashion,Men Clothing,Europe,Germany,New Customer,1,437.75,17.54,420.21,420.21,7.84,Credit Card,Delivered,4.0,Social Media
TXN_10165,2022-07-07,2022,7,Q3,Fashion,Women Clothing,Latin America,Argentina,Returning Customer,2,285.3,4.49,280.81,561.62,0.0,Bank Transfer,Delivered,4.0,Organic Search
TXN_10166,2023-10-27,2023,10,Q4,Electronics,Audio,North America,USA,Returning Customer,1,353.38,26.66,326.72,326.72,6.0,Credit Card,Delivered,5.0,Paid Ads
TXN_10167,2023-07-12,2023,7,Q3,Home & Living,Bedding,Latin America,Argentina,New Customer,1,1106.88,45.85,1061.03,1061.03,0.0,PayPal,Delivered,4.0,Social Media
TXN_10168,2024-11-15,2024,11,Q4,Fashion,Men Clothing,Asia Pacific,Singapore,New Customer,2,109.84,7.45,102.39,204.78,16.86,COD,Delivered,5.0,Organic Search
TXN_10169,2023-09-24,2023,9,Q3,Fashion,Men Clothing,Europe,Netherlands,New Customer,1,492.53,2.7,489.83,489.83,9.09,PayPal,Shipped,,Organic Search
TXN_10170,2022-10-09,2022,10,Q4,Sports,Outdoor Gear,Asia Pacific,Australia,Returning Customer,1,117.99,5.87,112.12,112.12,13.61,PayPal,Delivered,5.0,Social Media
TXN_10171,2024-02-18,2024,2,Q1,Home & Living,Decor,Asia Pacific,India,Returning Customer,1,613.69,45.54,568.15,568.15,0.0,Digital Wallet,Delivered,4.0,Paid Ads
TXN_10172,2022-02-08,2022,2,Q1,Electronics,Accessories,North America,Canada,Corporate,2,1172.73,276.78,895.95,1791.9,0.0,Digital Wallet,Delivered,5.0,Direct
TXN_10173,2023-08-16,2023,8,Q3,Electronics,Smartphones,Latin America,Brazil,Returning Customer,2,1934.09,33.24,1900.85,3801.7,0.0,COD,Delivered,5.0,Organic Search
TXN_10174,2024-07-31,2024,7,Q3,Sports,Sportswear,Asia Pacific,India,Corporate,2,436.14,72.35,363.79,727.58,0.0,Digital Wallet,Delivered,5.0,Email Campaign
TXN_10175,2024-03-31,2024,3,Q1,Electronics,Audio,North America,Canada,VIP Customer,1,1747.52,370.25,1377.27,1377.27,0.0,PayPal,Delivered,4.0,Organic Search
TXN_10176,2023-11-14,2023,11,Q4,Electronics,Laptops,North America,Mexico,Returning Customer,1,1927.18,102.26,1824.92,1824.92,0.0,PayPal,Delivered,2.0,Paid Ads
TXN_10177,2023-12-17,2023,12,Q4,Fashion,Footwear,Europe,Germany,VIP Customer,1,104.02,14.4,89.62,89.62,8.47,PayPal,Delivered,5.0,Social Media
TXN_10178,2022-06-04,2022,6,Q2,Electronics,Laptops,Latin America,Argentina,New Customer,2,1825.4,138.71,1686.69,3373.38,0.0,Digital Wallet,Delivered,5.0,Paid Ads
TXN_10179,2023-10-24,2023,10,Q4,Sports,Sportswear,Asia Pacific,Japan,VIP Customer,5,365.82,62.31,303.51,1517.55,0.0,Bank Transfer,Delivered,5.0,Paid Ads
TXN_10180,2023-07-17,2023,7,Q3,Fashion,Men Clothing,Asia Pacific,India,Returning Customer,2,202.79,9.16,193.63,387.26,6.14,Bank Transfer,Cancelled,,Email Campaign
TXN_10181,2022-06-07,2022,6,Q2,Fashion,Men Clothing,Latin America,Argentina,Returning Customer,1,358.27,34.19,324.08,324.08,19.78,Credit Card,Delivered,3.0,Paid Ads
TXN_10182,2024-07-10,2024,7,Q3,Electronics,Audio,Europe,France,New Customer,1,1475.71,73.99,1401.72,1401.72,0.0,Credit Card,Delivered,1.0,Referral
TXN_10183,2024-07-11,2024,7,Q3,Fashion,Men Clothing,Asia Pacific,India,New Customer,1,314.62,5.43,309.19,309.19,9.95,Digital Wallet,Delivered,5.0,Email Campaign
TXN_10184,2024-06-18,2024,6,Q2,Electronics,Audio,Europe,France,Returning Customer,2,932.47,26.38,906.09,1812.18,0.0,Digital Wallet,Processing,,Paid Ads
TXN_10185,2023-11-24,2023,11,Q4,Home & Living,Furniture,Asia Pacific,India,New Customer,5,771.97,81.67,690.3,3451.5,0.0,Digital Wallet,Delivered,5.0,Social Media
TXN_10186,2023-08-05,2023,8,Q3,Home & Living,Kitchen,Europe,France,Returning Customer,1,149.81,9.94,139.87,139.87,23.33,Bank Transfer,Delivered,4.0,Organic Search
TXN_10187,2024-03-13,2024,3,Q1,Home & Living,Decor,North America,Canada,New Customer,1,851.62,54.8,796.82,796.82,0.0,Bank Transfer,Processing,,Email Campaign
TXN_10188,2022-09-19,2022,9,Q3,Sports,Sportswear,North America,Mexico,Corporate,1,544.6,123.23,421.37,421.37,5.36,Bank Transfer,Delivered,5.0,Social Media
TXN_10189,2023-01-05,2023,1,Q1,Electronics,Laptops,Asia Pacific,Singapore,VIP Customer,1,424.41,106.1,318.31,318.31,8.1,Bank Transfer,Delivered,5.0,Social Media
TXN_10190,2022-07-27,2022,7,Q3,Fashion,Men Clothing,Asia Pacific,Japan,New Customer,2,368.01,5.68,362.33,724.66,0.0,PayPal,Delivered,3.0,Email Campaign
TXN_10191,2022-12-06,2022,12,Q4,Sports,Sportswear,Latin America,Brazil,VIP Customer,2,515.12,103.77,411.35,822.7,0.0,PayPal,Delivered,5.0,Organic Search
TXN_10192,2024-06-28,2024,6,Q2,Fashion,Footwear,Latin America,Brazil,New Customer,1,331.59,10.26,321.33,321.33,21.17,Digital Wallet,Delivered,4.0,Organic Search
TXN_10193,2023-02-02,2023,2,Q1,Electronics,Tablets,Latin America,Argentina,Returning Customer,1,1550.41,120.64,1429.77,1429.77,0.0,COD,Delivered,4.0,Paid Ads
TXN_10194,2024-12-16,2024,12,Q4,Fashion,Accessories,Europe,Germany,VIP Customer,1,606.91,73.29,533.62,533.62,0.0,Bank Transfer,Delivered,5.0,Organic Search
TXN_10195,2022-04-17,2022,4,Q2,Sports,Sportswear,Latin America,Argentina,VIP Customer,1,454.77,52.48,402.29,402.29,21.92,Credit Card,Delivered,5.0,Social Media
TXN_10196,2023-08-07,2023,8,Q3,Home & Living,Furniture,Europe,France,Returning Customer,1,690.5,35.45,655.05,655.05,0.0,Digital Wallet,Delivered,5.0,Organic Search
TXN_10197,2022-07-07,2022,7,Q3,Sports,Fitness Equipment,Latin America,Argentina,VIP Customer,1,895.34,145.26,750.08,750.08,0.0,Digital Wallet,Delivered,3.0,Paid Ads
TXN_10198,2024-10-25,2024,10,Q4,Home & Living,Kitchen,Europe,Netherlands,New Customer,2,1491.95,55.94,1436.01,2872.02,0.0,Credit Card,Delivered,5.0,Organic Search
TXN_10199,2023-10-15,2023,10,Q4,Electronics,Smartphones,Asia Pacific,Japan,Returning Customer,5,318.32,25.05,293.27,1466.35,0.0,Digital Wallet,Delivered,4.0,Social Media
TXN_10200,2022-10-12,2022,10,Q4,Fashion,Accessories,Latin America,Chile,VIP Customer,1,22.52,2.52,20.0,20.0,10.12,PayPal,Delivered,5.0,Direct
TXN_10201,2024-12-16,2024,12,Q4,Electronics,Accessories,North America,Canada,Returning Customer,2,770.1,9.38,760.72,1521.44,0.0,PayPal,Delivered,5.0,Social Media
TXN_10202,2024-05-09,2024,5,Q2,Electronics,Audio,Latin America,Brazil,New Customer,1,266.17,24.09,242.08,242.08,16.93,Credit Card,Delivered,5.0,Paid Ads
TXN_10203,2024-11-21,2024,11,Q4,Home & Living,Decor,Europe,France,New Customer,2,991.47,60.96,930.51,1861.02,0.0,PayPal,Cancelled,,Direct
TXN_10204,2024-05-03,2024,5,Q2,Home & Living,Decor,North America,Mexico,New Customer,1,1462.74,9.9,1452.84,1452.84,0.0,COD,Delivered,2.0,Paid Ads
TXN_10205,2024-11-05,2024,11,Q4,Fashion,Men Clothing,Latin America,Argentina,VIP Customer,1,61.34,9.69,51.65,51.65,12.47,Credit Card,Delivered,4.0,Referral
TXN_10206,2024-01-02,2024,1,Q1,Fashion,Men Clothing,Asia Pacific,Japan,Returning Customer,1,371.81,23.36,348.45,348.45,20.43,Bank Transfer,Delivered,5.0,Organic Search
TXN_10207,2022-10-01,2022,10,Q4,Electronics,Smartphones,Asia Pacific,Australia,Returning Customer,1,1636.34,28.65,1607.69,1607.69,0.0,Digital Wallet,Delivered,5.0,Organic Search
TXN_10208,2024-09-07,2024,9,Q3,Fashion,Women Clothing,Europe,UK,Corporate,1,363.7,106.03,257.67,257.67,5.74,PayPal,Delivered,4.0,Organic Search
TXN_10209,2022-03-31,2022,3,Q1,Sports,Fitness Equipment,North America,Canada,Returning Customer,2,748.36,38.57,709.79,1419.58,0.0,COD,Delivered,4.0,Organic Search
TXN_10210,2024-08-27,2024,8,Q3,Home & Living,Kitchen,North America,Mexico,New Customer,2,310.92,11.1,299.82,599.64,0.0,Credit Card,Delivered,5.0,Organic Search
TXN_10211,2023-11-11,2023,11,Q4,Sports,Outdoor Gear,North America,Canada,VIP Customer,1,545.46,87.28,458.18,458.18,13.79,Digital Wallet,Delivered,5.0,Social Media
TXN_10212,2023-11-26,2023,11,Q4,Electronics,Laptops,Latin America,Chile,New Customer,2,1530.26,141.44,1388.82,2777.64,0.0,COD,Delivered,5.0,Paid Ads
TXN_10213,2023-07-01,2023,7,Q3,Electronics,Smartphones,Latin America,Brazil,New Customer,1,1067.62,106.24,961.38,961.38,0.0,PayPal,Delivered,4.0,Paid Ads
TXN_10214,2023-08-25,2023,8,Q3,Electronics,Tablets,North America,USA,Returning Customer,1,689.44,20.38,669.06,669.06,0.0,Digital Wallet,Delivered,4.0,Paid Ads
TXN_10215,2024-05-22,2024,5,Q2,Electronics,Laptops,Latin America,Argentina,New Customer,1,921.9,67.01,854.89,854.89,0.0,Bank Transfer,Delivered,5.0,Organic Search
TXN_10216,2024-06-09,2024,6,Q2,Home & Living,Kitchen,North America,USA,VIP Customer,1,1219.97,196.33,1023.64,1023.64,0.0,COD,Delivered,4.0,Organic Search
TXN_10217,2022-11-24,2022,11,Q4,Electronics,Smartphones,Europe,Netherlands,Corporate,1,176.79,28.3,148.49,148.49,20.57,Bank Transfer,Delivered,5.0,Social Media
TXN_10218,2024-01-12,2024,1,Q1,Fashion,Accessories,North America,Mexico,New Customer,1,93.65,4.21,89.44,89.44,12.42,Digital Wallet,Delivered,3.0,Paid Ads
TXN_10219,2022-06-07,2022,6,Q2,Electronics,Audio,Europe,France,New Customer,1,991.4,64.4,927.0,927.0,0.0,PayPal,Delivered,5.0,Social Media
TXN_10220,2022-08-21,2022,8,Q3,Home & Living,Furniture,Europe,Netherlands,New Customer,1,791.09,72.27,718.82,718.82,0.0,Credit Card,Delivered,5.0,Social Media
TXN_10221,2023-06-21,2023,6,Q2,Electronics,Tablets,Latin America,Brazil,Corporate,1,2391.49,461.17,1930.32,1930.32,0.0,Digital Wallet,Delivered,5.0,Email Campaign
TXN_10222,2023-02-14,2023,2,Q1,Home & Living,Furniture,Europe,UK,VIP Customer,1,694.5,163.07,531.43,531.43,0.0,Digital Wallet,Delivered,3.0,Email Campaign
TXN_10223,2022-06-29,2022,6,Q2,Fashion,Footwear,Asia Pacific,India,VIP Customer,1,340.8,48.92,291.88,291.88,11.0,PayPal,Delivered,5.0,Social Media
TXN_10224,2022-12-23,2022,12,Q4,Electronics,Tablets,Europe,UK,New Customer,1,2956.51,234.18,2722.33,2722.33,0.0,PayPal,Delivered,5.0,Organic Search
TXN_10225,2024-10-08,2024,10,Q4,Sports,Fitness Equipment,Asia Pacific,Australia,New Customer,1,387.24,38.07,349.17,349.17,7.6,Credit Card,Delivered,5.0,Paid Ads
TXN_10226,2022-05-15,2022,5,Q2,Fashion,Footwear,Latin America,Chile,Returning Customer,1,365.06,19.19,345.87,345.87,20.38,COD,Returned,,Referral
TXN_10227,2022-06-01,2022,6,Q2,Home & Living,Decor,Asia Pacific,India,New Customer,1,829.76,56.43,773.33,773.33,0.0,Bank Transfer,Delivered,2.0,Organic Search
TXN_10228,2022-09-20,2022,9,Q3,Fashion,Women Clothing,Europe,Netherlands,VIP Customer,1,261.37,60.18,201.19,201.19,21.63,COD,Delivered,4.0,Paid Ads
TXN_10229,2022-11-10,2022,11,Q4,Fashion,Footwear,Europe,Germany,Corporate,1,262.32,67.26,195.06,195.06,11.92,COD,Delivered,5.0,Paid Ads
TXN_10230,2023-08-05,2023,8,Q3,Home & Living,Furniture,Asia Pacific,Japan,Returning Customer,2,963.53,53.08,910.45,1820.9,0.0,PayPal,Shipped,,Paid Ads
TXN_10231,2023-09-13,2023,9,Q3,Electronics,Audio,North America,Mexico,Returning Customer,2,1299.93,76.93,1223.0,2446.0,0.0,COD,Delivered,5.0,Social Media
TXN_10232,2022-11-12,2022,11,Q4,Home & Living,Decor,Asia Pacific,India,New Customer,1,1864.65,5.29,1859.36,1859.36,0.0,Credit Card,Shipped,,Organic Search
TXN_10233,2023-06-27,2023,6,Q2,Electronics,Laptops,Latin America,Chile,Corporate,1,1555.24,349.47,1205.77,1205.77,0.0,COD,Delivered,4.0,Organic Search
TXN_10234,2023-08-17,2023,8,Q3,Sports,Sportswear,Asia Pacific,Singapore,Returning Customer,1,214.78,17.34,197.44,197.44,13.12,Digital Wallet,Delivered,5.0,Organic Search
TXN_10235,2022-05-30,2022,5,Q2,Fashion,Men Clothing,Europe,Netherlands,Corporate,1,219.5,48.22,171.28,171.28,11.8,PayPal,Delivered,4.0,Email Campaign
TXN_10236,2023-10-03,2023,10,Q4,Electronics,Tablets,Asia Pacific,Singapore,Corporate,1,304.99,62.7,242.29,242.29,16.23,Bank Transfer,Delivered,3.0,Organic Search
TXN_10237,2023-05-11,2023,5,Q2,Fashion,Accessories,North America,Canada,New Customer,2,235.81,3.32,232.49,464.98,6.01,Digital Wallet,Delivered,4.0,Social Media
TXN_10238,2024-05-06,2024,5,Q2,Home & Living,Decor,Europe,France,New Customer,1,1402.61,101.15,1301.46,1301.46,0.0,PayPal,Delivered,5.0,Social Media
TXN_10239,2022-11-23,2022,11,Q4,Fashion,Accessories,Latin America,Argentina,VIP Customer,2,662.93,115.75,547.18,1094.36,0.0,Credit Card,Delivered,5.0,Organic Search
TXN_10240,2024-03-16,2024,3,Q1,Electronics,Audio,Latin America,Brazil,New Customer,1,469.53,16.57,452.96,452.96,6.01,Digital Wallet,Delivered,5.0,Organic Search
TXN_10241,2024-08-21,2024,8,Q3,Electronics,Tablets,North America,USA,Returning Customer,2,890.31,78.57,811.74,1623.48,0.0,Bank Transfer,Delivered,5.0,Organic Search
TXN_10242,2024-04-05,2024,4,Q2,Electronics,Tablets,North America,Canada,Corporate,3,149.76,35.08,114.68,344.04,12.25,Bank Transfer,Delivered,5.0,Social Media
TXN_10243,2022-05-31,2022,5,Q2,Sports,Outdoor Gear,Latin America,Chile,Returning Customer,1,241.78,23.91,217.87,217.87,18.61,Credit Card,Delivered,5.0,Organic Search
TXN_10244,2022-09-21,2022,9,Q3,Electronics,Smartphones,Latin America,Argentina,New Customer,1,1600.05,54.26,1545.79,1545.79,0.0,Bank Transfer,Delivered,5.0,Direct
TXN_10245,2022-10-23,2022,10,Q4,Electronics,Laptops,Latin America,Chile,Returning Customer,1,128.5,0.5,128.0,128.0,19.27,Digital Wallet,Delivered,3.0,Social Media
TXN_10246,2024-11-29,2024,11,Q4,Home & Living,Bedding,Europe,Germany,Corporate,1,768.16,185.86,582.3,582.3,0.0,PayPal,Delivered,5.0,Email Campaign
TXN_10247,2024-03-15,2024,3,Q1,Fashion,Footwear,Asia Pacific,Singapore,New Customer,2,360.2,10.8,349.4,698.8,0.0,Credit Card,Delivered,5.0,Organic Search
TXN_10248,2024-01-25,2024,1,Q1,Home & Living,Kitchen,North America,Canada,New Customer,1,888.04,70.76,817.28,817.28,0.0,Credit Card,Delivered,5.0,Referral
TXN_10249,2024-08-29,2024,8,Q3,Electronics,Tablets,Europe,UK,Corporate,1,1187.87,208.56,979.31,979.31,0.0,COD,Delivered,5.0,Social Media
TXN_10250,2024-02-18,2024,2,Q1,Home & Living,Decor,Europe,UK,VIP Customer,1,871.68,178.76,692.92,692.92,0.0,PayPal,Delivered,5.0,Email Campaign
TXN_10251,2022-02-08,2022,2,Q1,Home & Living,Bedding,Asia Pacific,Singapore,VIP Customer,1,252.6,51.42,201.18,201.18,13.21,COD,Delivered,3.0,Paid Ads
TXN_10252,2024-08-23,2024,8,Q3,Electronics,Smartphones,Europe,Germany,New Customer,1,1143.73,114.16,1029.57,1029.57,0.0,Digital Wallet,Delivered,5.0,Paid Ads
TXN_10253,2024-12-12,2024,12,Q4,Fashion,Accessories,Asia Pacific,Japan,New Customer,1,360.96,19.24,341.72,341.72,15.93,Bank Transfer,Delivered,3.0,Social Media
TXN_10254,2024-09-18,2024,9,Q3,Home & Living,Decor,Europe,France,Returning Customer,1,850.39,19.12,831.27,831.27,0.0,Bank Transfer,Delivered,5.0,Paid Ads
TXN_10255,2023-08-15,2023,8,Q3,Fashion,Women Clothing,Latin America,Argentina,New Customer,1,250.31,14.03,236.28,236.28,23.69,Bank Transfer,Delivered,4.0,Social Media
TXN_10256,2023-08-13,2023,8,Q3,Fashion,Men Clothing,Latin America,Argentina,Returning Customer,1,412.82,39.41,373.41,373.41,21.09,Bank Transfer,Delivered,5.0,Direct
TXN_10257,2022-03-28,2022,3,Q1,Electronics,Tablets,North America,Canada,New Customer,1,1851.82,121.47,1730.35,1730.35,0.0,Digital Wallet,Delivered,5.0,Organic Search
TXN_10258,2023-03-15,2023,3,Q1,Sports,Fitness Equipment,Asia Pacific,Australia,New Customer,2,131.39,8.09,123.3,246.6,16.74,PayPal,Delivered,3.0,Paid Ads
TXN_10259,2022-04-14,2022,4,Q2,Electronics,Audio,Europe,Germany,New Customer,1,152.36,6.3,146.06,146.06,19.35,Credit Card,Delivered,5.0,Paid Ads
TXN_10260,2022-10-09,2022,10,Q4,Home & Living,Furniture,Europe,Netherlands,Returning Customer,1,989.75,87.16,902.59,902.59,0.0,Digital Wallet,Delivered,3.0,Organic Search
TXN_10261,2024-09-04,2024,9,Q3,Home & Living,Decor,Asia Pacific,Australia,New Customer,1,449.56,2.66,446.9,446.9,20.37,COD,Delivered,3.0,Social Media
TXN_10262,2023-04-21,2023,4,Q2,Electronics,Audio,North America,USA,Corporate,1,864.88,238.4,626.48,626.48,0.0,Credit Card,Delivered,5.0,Organic Search
TXN_10263,2024-03-24,2024,3,Q1,Home & Living,Bedding,Europe,France,Corporate,1,1318.81,199.65,1119.16,1119.16,0.0,COD,Delivered,5.0,Organic Search
TXN_10264,2022-08-08,2022,8,Q3,Electronics,Tablets,Asia Pacific,Singapore,Returning Customer,1,1978.74,107.51,1871.23,1871.23,0.0,Digital Wallet,Delivered,5.0,Paid Ads
TXN_10265,2022-10-02,2022,10,Q4,Electronics,Audio,Latin America,Argentina,VIP Customer,1,425.98,49.8,376.18,376.18,8.25,Digital Wallet,Delivered,4.0,Social Media
TXN_10266,2023-06-11,2023,6,Q2,Electronics,Laptops,North America,Mexico,Returning Customer,1,848.84,25.04,823.8,823.8,0.0,PayPal,Delivered,3.0,Social Media
TXN_10267,2022-12-26,2022,12,Q4,Sports,Sportswear,Latin America,Argentina,New Customer,1,636.51,5.52,630.99,630.99,0.0,Credit Card,Delivered,5.0,Social Media
TXN_10268,2023-01-14,2023,1,Q1,Fashion,Women Clothing,Latin America,Argentina,New Customer,1,469.2,0.32,468.88,468.88,12.67,Digital Wallet,Delivered,4.0,Referral
TXN_10269,2023-07-01,2023,7,Q3,Electronics,Tablets,Asia Pacific,India,Returning Customer,1,672.03,24.16,647.87,647.87,0.0,PayPal,Delivered,5.0,Social Media
TXN_10270,2022-05-08,2022,5,Q2,Sports,Sportswear,North America,Canada,New Customer,1,262.77,10.65,252.12,252.12,15.05,Bank Transfer,Delivered,5.0,Organic Search
TXN_10271,2022-08-29,2022,8,Q3,Electronics,Tablets,Asia Pacific,Japan,New Customer,2,477.3,6.38,470.92,941.84,0.0,PayPal,Delivered,4.0,Organic Search
TXN_10272,2024-07-20,2024,7,Q3,Fashion,Footwear,Latin America,Chile,New Customer,1,340.36,16.03,324.33,324.33,15.75,PayPal,Delivered,5.0,Organic Search
TXN_10273,2023-05-22,2023,5,Q2,Fashion,Men Clothing,Latin America,Chile,VIP Customer,1,357.81,39.97,317.84,317.84,16.28,Credit Card,Delivered,4.0,Paid Ads
TXN_10274,2024-11-01,2024,11,Q4,Home & Living,Decor,Europe,Germany,Corporate,1,768.5,175.26,593.24,593.24,0.0,Credit Card,Delivered,5.0,Paid Ads
TXN_10275,2023-02-25,2023,2,Q1,Electronics,Audio,Latin America,Brazil,Returning Customer,3,1802.83,170.45,1632.38,4897.14,0.0,Credit Card,Delivered,5.0,Organic Search
TXN_10276,2024-07-17,2024,7,Q3,Fashion,Women Clothing,Latin America,Argentina,New Customer,1,348.81,19.49,329.32,329.32,18.46,Bank Transfer,Delivered,4.0,Social Media
TXN_10277,2022-02-14,2022,2,Q1,Home & Living,Bedding,Asia Pacific,India,Corporate,1,1126.33,266.65,859.68,859.68,0.0,Credit Card,Delivered,3.0,Referral
TXN_10278,2024-05-17,2024,5,Q2,Sports,Outdoor Gear,North America,Mexico,Returning Customer,2,795.45,74.34,721.11,1442.22,0.0,Credit Card,Delivered,5.0,Organic Search
TXN_10279,2024-08-24,2024,8,Q3,Home & Living,Furniture,Asia Pacific,Singapore,New Customer,2,294.57,3.99,290.58,581.16,0.0,Digital Wallet,Delivered,5.0,Organic Search
TXN_10280,2024-02-06,2024,2,Q1,Electronics,Accessories,Latin America,Argentina,New Customer,1,782.51,53.42,729.09,729.09,0.0,COD,Delivered,5.0,Social Media
TXN_10281,2022-09-30,2022,9,Q3,Electronics,Tablets,North America,USA,New Customer,1,1986.05,78.06,1907.99,1907.99,0.0,PayPal,Delivered,5.0,Direct
TXN_10282,2023-04-02,2023,4,Q2,Fashion,Men Clothing,North America,Canada,Corporate,2,242.24,62.46,179.78,359.56,13.48,Digital Wallet,Delivered,5.0,Organic Search
TXN_10283,2023-04-16,2023,4,Q2,Home & Living,Decor,Latin America,Argentina,New Customer,2,258.03,4.86,253.17,506.34,0.0,Credit Card,Delivered,5.0,Email Campaign
TXN_10284,2022-03-07,2022,3,Q1,Electronics,Accessories,North America,USA,New Customer,1,451.86,4.56,447.3,447.3,5.67,COD,Delivered,5.0,Paid Ads
TXN_10285,2022-04-10,2022,4,Q2,Sports,Fitness Equipment,North America,Canada,Returning Customer,2,365.2,19.71,345.49,690.98,0.0,Credit Card,Delivered,5.0,Direct
TXN_10286,2022-10-14,2022,10,Q4,Fashion,Footwear,Europe,France,Returning Customer,1,297.19,22.96,274.23,274.23,21.37,PayPal,Delivered,5.0,Paid Ads
